DI_442|Discrete Input 442|0|0|442|ok|alarm|N|N|
DI_443|Discrete Input 443|0|0|443|ok|failed|N|N|
DI_444|Discrete Input 444|0|0|444|closed|open|N|N|
DI_445|Discrete Input 445|0|0|445|off|on|N|N|
DI_446|Discrete Input 446|0|0|446|ok|alarm|N|N|
DI_447|Discrete Input 447|0|0|447|ok|failed|N|N|
DI_448|Discrete Input 448|0|0|448|closed|open|N|N|
DI_449|Discrete Input 449|0|0|449|off|on|N|N|
DI_450|Discrete Input 450|0|0|450|ok|alarm|N|N|
DI_451|Discrete Input 451|0|0|451|ok|failed|N|N|
DI_452|Discrete Input 452|0|0|452|closed|open|N|N|
DI_453|Discrete Input 453|0|0|453|off|on|N|N|
DI_454|Discrete Input 454|0|0|454|ok|alarm|N|N|
DI_455|Discrete Input 455|0|0|455|ok|failed|N|N|
DI_456|Discrete Input 456|0|0|456|closed|open|N|N|
DI_457|Discrete Input 457|0|0|457|off|on|N|N|
DI_458|Discrete Input 458|0|0|458|ok|alarm|N|N|
DI_459|Discrete Input 459|0|0|459|ok|failed|N|N|
DI_460|Discrete Input 460|0|0|460|closed|open|N|N|
DI_461|Discrete Input 461|0|0|461|off|on|N|N|
DI_462|Discrete Input 462|0|0|462|ok|alarm|N|N|
DI_463|Discrete Input 463|0|0|463|ok|failed|N|N|
DI_464|Discrete Input 464|0|0|464|closed|open|N|N|
DI_465|Discrete Input 465|0|0|465|off|on|N|N|
DI_466|Discrete Input 466|0|0|466|ok|alarm|N|N|
DI_467|Discrete Input 467|0|0|467|ok|failed|N|N|
DI_468|Discrete Input 468|0|0|468|closed|open|N|N|
DI_469|Discrete Input 469|0|0|469|off|on|N|N|
DI_470|Discrete Input 470|0|0|470|ok|alarm|N|N|
DI_471|Discrete Input 471|0|0|471|ok|failed|N|N|
DI_472|Discrete Input 472|0|0|472|closed|open|N|N|
DI_473|Discrete Input 473|0|0|473|off|on|N|N|
DI_474|Discrete Input 474|0|0|474|ok|alarm|N|N|
DI_475|Discrete Input 475|0|0|475|ok|failed|N|N|
DI_476|Discrete Input 476|0|0|476|closed|open|N|N|
DI_477|Discrete Input 477|0|0|477|off|on|N|N|
DI_478|Discrete Input 478|0|0|478|ok|alarm|N|N|
DI_479|Discrete Input 479|0|0|479|ok|failed|N|N|
DI_480|Discrete Input 480|0|0|480|closed|open|N|N|
DI_481|Discrete Input 481|0|0|481|off|on|N|N|
DI_482|Discrete Input 482|0|0|482|ok|alarm|N|N|
DI_483|Discrete Input 483|0|0|483|ok|failed|N|N|
DI_484|Discrete Input 484|0|0|484|closed|open|N|N|
DI_485|Discrete Input 485|0|0|485|off|on|N|N|
DI_486|Discrete Input 486|0|0|486|ok|alarm|N|N|
DI_487|Discrete Input 487|0|0|487|ok|failed|N|N|
DI_488|Discrete Input 488|0|0|488|closed|open|N|N|
DI_489|Discrete Input 489|0|0|489|off|on|N|N|
DI_490|Discrete Input 490|0|0|490|ok|alarm|N|N|
DI_491|Discrete Input 491|0|0|491|ok|failed|N|N|
DI_492|Discrete Input 492|0|0|492|closed|open|N|N|
DI_493|Discrete Input 493|0|0|493|off|on|N|N|
DI_494|Discrete Input 494|0|0|494|ok|alarm|N|N|
DI_495|Discrete Input 495|0|0|495|ok|failed|N|N|
DI_496|Discrete Input 496|0|0|496|closed|open|N|N|
DI_497|Discrete Input 497|0|0|497|off|on|N|N|
DI_498|Discrete Input 498|0|0|498|ok|alarm|N|N|
DI_499|Discrete Input 499|0|0|499|ok|failed|N|N|
DI_500|Discrete Input 500|0|0|500|closed|open|N|N|
DI_501|Discrete Input 501|0|0|501|off|on|N|N|
DI_502|Discrete Input 502|0|0|502|ok|alarm|N|N|
DI_503|Discrete Input 503|0|0|503|ok|failed|N|N|
DI_504|Discrete Input 504|0|0|504|closed|open|N|N|
DI_505|Discrete Input 505|0|0|505|off|on|N|N|
DI_506|Discrete Input 506|0|0|506|ok|alarm|N|N|
DI_507|Discrete Input 507|0|0|507|ok|failed|N|N|
DI_508|Discrete Input 508|0|0|508|closed|open|N|N|
DI_509|Discrete Input 509|0|0|509|off|on|N|N|
DI_510|Discrete Input 510|0|0|510|ok|alarm|N|N|
DI_511|Discrete Input 511|0|0|511|ok|failed|N|N|
DI_512|Discrete Input 512|0|0|512|closed|open|N|N|
DI_513|Discrete Input 513|0|0|513|off|on|N|N|
DI_514|Discrete Input 514|0|0|514|ok|alarm|N|N|
DI_515|Discrete Input 515|0|0|515|ok|failed|N|N|
DI_516|Discrete Input 516|0|0|516|closed|open|N|N|
DI_517|Discrete Input 517|0|0|517|off|on|N|N|
DI_518|Discrete Input 518|0|0|518|ok|alarm|N|N|
DI_519|Discrete Input 519|0|0|519|ok|failed|N|N|
DI_520|Discrete Input 520|0|0|520|closed|open|N|N|
DI_521|Discrete Input 521|0|0|521|off|on|N|N|
DI_522|Discrete Input 522|0|0|522|ok|alarm|N|N|
DI_523|Discrete Input 523|0|0|523|ok|failed|N|N|
DI_524|Discrete Input 524|0|0|524|closed|open|N|N|
DI_525|Discrete Input 525|0|0|525|off|on|N|N|
DI_526|Discrete Input 526|0|0|526|ok|alarm|N|N|
DI_527|Discrete Input 527|0|0|527|ok|failed|N|N|
DI_528|Discrete Input 528|0|0|528|closed|open|N|N|
DI_529|Discrete Input 529|0|0|529|off|on|N|N|
DI_530|Discrete Input 530|0|0|530|ok|alarm|N|N|
DI_531|Discrete Input 531|0|0|531|ok|failed|N|N|
DI_532|Discrete Input 532|0|0|532|closed|open|N|N|
DI_533|Discrete Input 533|0|0|533|off|on|N|N|
DI_534|Discrete Input 534|0|0|534|ok|alarm|N|N|
DI_535|Discrete Input 535|0|0|535|ok|failed|N|N|
DI_536|Discrete Input 536|0|0|536|closed|open|N|N|
DI_537|Discrete Input 537|0|0|537|off|on|N|N|
DI_538|Discrete Input 538|0|0|538|ok|alarm|N|N|
DI_539|Discrete Input 539|0|0|539|ok|failed|N|N|
DI_540|Discrete Input 540|0|0|540|closed|open|N|N|
DI_541|Discrete Input 541|0|0|541|off|on|N|N|
DI_542|Discrete Input 542|0|0|542|ok|alarm|N|N|
DI_543|Discrete Input 543|0|0|543|ok|failed|N|N|
DI_544|Discrete Input 544|0|0|544|closed|open|N|N|
DI_545|Discrete Input 545|0|0|545|off|on|N|N|
DI_546|Discrete Input 546|0|0|546|ok|alarm|N|N|
DI_547|Discrete Input 547|0|0|547|ok|failed|N|N|
DI_548|Discrete Input 548|0|0|548|closed|open|N|N|
DI_549|Discrete Input 549|0|0|549|off|on|N|N|
DI_550|Discrete Input 550|0|0|550|ok|alarm|N|N|
DI_551|Discrete Input 551|0|0|551|ok|failed|N|N|
DI_552|Discrete Input 552|0|0|552|closed|open|N|N|
DI_553|Discrete Input 553|0|0|553|off|on|N|N|
DI_554|Discrete Input 554|0|0|554|ok|alarm|N|N|
DI_555|Discrete Input 555|0|0|555|ok|failed|N|N|
DI_556|Discrete Input 556|0|0|556|closed|open|N|N|
DI_557|Discrete Input 557|0|0|557|off|on|N|N|
DI_558|Discrete Input 558|0|0|558|ok|alarm|N|N|
DI_559|Discrete Input 559|0|0|559|ok|failed|N|N|
DI_560|Discrete Input 560|0|0|560|closed|open|N|N|
DI_561|Discrete Input 561|0|0|561|off|on|N|N|
DI_562|Discrete Input 562|0|0|562|ok|alarm|N|N|
DI_563|Discrete Input 563|0|0|563|ok|failed|N|N|
DI_564|Discrete Input 564|0|0|564|closed|open|N|N|
DI_565|Discrete Input 565|0|0|565|off|on|N|N|
DI_566|Discrete Input 566|0|0|566|ok|alarm|N|N|
DI_567|Discrete Input 567|0|0|567|ok|failed|N|N|
DI_568|Discrete Input 568|0|0|568|closed|open|N|N|
DI_569|Discrete Input 569|0|0|569|off|on|N|N|
DI_570|Discrete Input 570|0|0|570|ok|alarm|N|N|
DI_571|Discrete Input 571|0|0|571|ok|failed|N|N|
DI_572|Discrete Input 572|0|0|572|closed|open|N|N|
DI_573|Discrete Input 573|0|0|573|off|on|N|N|
DI_574|Discrete Input 574|0|0|574|ok|alarm|N|N|
DI_575|Discrete Input 575|0|0|575|ok|failed|N|N|
DI_576|Discrete Input 576|0|0|576|closed|open|N|N|
DI_577|Discrete Input 577|0|0|577|off|on|N|N|
DI_578|Discrete Input 578|0|0|578|ok|alarm|N|N|
DI_579|Discrete Input 579|0|0|579|ok|failed|N|N|
DI_580|Discrete Input 580|0|0|580|closed|open|N|N|
DI_581|Discrete Input 581|0|0|581|off|on|N|N|
DI_582|Discrete Input 582|0|0|582|ok|alarm|N|N|
DI_583|Discrete Input 583|0|0|583|ok|failed|N|N|
DI_584|Discrete Input 584|0|0|584|closed|open|N|N|
DI_585|Discrete Input 585|0|0|585|off|on|N|N|
DI_586|Discrete Input 586|0|0|586|ok|alarm|N|N|
DI_587|Discrete Input 587|0|0|587|ok|failed|N|N|
DI_588|Discrete Input 588|0|0|588|closed|open|N|N|
DI_589|Discrete Input 589|0|0|589|off|on|N|N|
DI_590|Discrete Input 590|0|0|590|ok|alarm|N|N|
DI_591|Discrete Input 591|0|0|591|ok|failed|N|N|
DI_592|Discrete Input 592|0|0|592|closed|open|N|N|
DI_593|Discrete Input 593|0|0|593|off|on|N|N|
DI_594|Discrete Input 594|0|0|594|ok|alarm|N|N|
DI_595|Discrete Input 595|0|0|595|ok|failed|N|N|
DI_596|Discrete Input 596|0|0|596|closed|open|N|N|
DI_597|Discrete Input 597|0|0|597|off|on|N|N|
DI_598|Discrete Input 598|0|0|598|ok|alarm|N|N|
DI_599|Discrete Input 599|0|0|599|ok|failed|N|N|
DI_600|Discrete Input 600|0|0|600|closed|open|N|N|
DI_601|Discrete Input 601|0|0|601|off|on|N|N|
DI_602|Discrete Input 602|0|0|602|ok|alarm|N|N|
DI_603|Discrete Input 603|0|0|603|ok|failed|N|N|
DI_604|Discrete Input 604|0|0|604|closed|open|N|N|
DI_605|Discrete Input 605|0|0|605|off|on|N|N|
DI_606|Discrete Input 606|0|0|606|ok|alarm|N|N|
DI_607|Discrete Input 607|0|0|607|ok|failed|N|N|
DI_608|Discrete Input 608|0|0|608|closed|open|N|N|
DI_609|Discrete Input 609|0|0|609|off|on|N|N|
DI_610|Discrete Input 610|0|0|610|ok|alarm|N|N|
DI_611|Discrete Input 611|0|0|611|ok|failed|N|N|
DI_612|Discrete Input 612|0|0|612|closed|open|N|N|
DI_613|Discrete Input 613|0|0|613|off|on|N|N|
DI_614|Discrete Input 614|0|0|614|ok|alarm|N|N|
DI_615|Discrete Input 615|0|0|615|ok|failed|N|N|
DI_616|Discrete Input 616|0|0|616|closed|open|N|N|
DI_617|Discrete Input 617|0|0|617|off|on|N|N|
DI_618|Discrete Input 618|0|0|618|ok|alarm|N|N|
DI_619|Discrete Input 619|0|0|619|ok|failed|N|N|
DI_620|Discrete Input 620|0|0|620|closed|open|N|N|
DI_621|Discrete Input 621|0|0|621|off|on|N|N|
DI_622|Discrete Input 622|0|0|622|ok|alarm|N|N|
DI_623|Discrete Input 623|0|0|623|ok|failed|N|N|
DI_624|Discrete Input 624|0|0|624|closed|open|N|N|
DI_625|Discrete Input 625|0|0|625|off|on|N|N|
DI_626|Discrete Input 626|0|0|626|ok|alarm|N|N|
DI_627|Discrete Input 627|0|0|627|ok|failed|N|N|
DI_628|Discrete Input 628|0|0|628|closed|open|N|N|
DI_629|Discrete Input 629|0|0|629|off|on|N|N|
DI_630|Discrete Input 630|0|0|630|ok|alarm|N|N|
DI_631|Discrete Input 631|0|0|631|ok|failed|N|N|
DI_632|Discrete Input 632|0|0|632|closed|open|N|N|
DI_633|Discrete Input 633|0|0|633|off|on|N|N|
DI_634|Discrete Input 634|0|0|634|ok|alarm|N|N|
DI_635|Discrete Input 635|0|0|635|ok|failed|N|N|
DI_636|Discrete Input 636|0|0|636|closed|open|N|N|
DI_637|Discrete Input 637|0|0|637|off|on|N|N|
DI_638|Discrete Input 638|0|0|638|ok|alarm|N|N|
DI_639|Discrete Input 639|0|0|639|ok|failed|N|N|
DI_640|Discrete Input 640|0|0|640|closed|open|N|N|
DI_641|Discrete Input 641|0|0|641|off|on|N|N|
DI_642|Discrete Input 642|0|0|642|ok|alarm|N|N|
DI_643|Discrete Input 643|0|0|643|ok|failed|N|N|
DI_644|Discrete Input 644|0|0|644|closed|open|N|N|
DI_645|Discrete Input 645|0|0|645|off|on|N|N|
DI_646|Discrete Input 646|0|0|646|ok|alarm|N|N|
DI_647|Discrete Input 647|0|0|647|ok|failed|N|N|
DI_648|Discrete Input 648|0|0|648|closed|open|N|N|
DI_649|Discrete Input 649|0|0|649|off|on|N|N|
DI_650|Discrete Input 650|0|0|650|ok|alarm|N|N|
DI_651|Discrete Input 651|0|0|651|ok|failed|N|N|
DI_652|Discrete Input 652|0|0|652|closed|open|N|N|
DI_653|Discrete Input 653|0|0|653|off|on|N|N|
DI_654|Discrete Input 654|0|0|654|ok|alarm|N|N|
DI_655|Discrete Input 655|0|0|655|ok|failed|N|N|
DI_656|Discrete Input 656|0|0|656|closed|open|N|N|
DI_657|Discrete Input 657|0|0|657|off|on|N|N|
DI_658|Discrete Input 658|0|0|658|ok|alarm|N|N|
DI_659|Discrete Input 659|0|0|659|ok|failed|N|N|
DI_660|Discrete Input 660|0|0|660|closed|open|N|N|
DI_661|Discrete Input 661|0|0|661|off|on|N|N|
DI_662|Discrete Input 662|0|0|662|ok|alarm|N|N|
DI_663|Discrete Input 663|0|0|663|ok|failed|N|N|
DI_664|Discrete Input 664|0|0|664|closed|open|N|N|
DI_665|Discrete Input 665|0|0|665|off|on|N|N|
DI_666|Discrete Input 666|0|0|666|ok|alarm|N|N|
DI_667|Discrete Input 667|0|0|667|ok|failed|N|N|
DI_668|Discrete Input 668|0|0|668|closed|open|N|N|
DI_669|Discrete Input 669|0|0|669|off|on|N|N|
DI_670|Discrete Input 670|0|0|670|ok|alarm|N|N|
DI_671|Discrete Input 671|0|0|671|ok|failed|N|N|
DI_672|Discrete Input 672|0|0|672|closed|open|N|N|
DI_673|Discrete Input 673|0|0|673|off|on|N|N|
DI_674|Discrete Input 674|0|0|674|ok|alarm|N|N|
DI_675|Discrete Input 675|0|0|675|ok|failed|N|N|
DI_676|Discrete Input 676|0|0|676|closed|open|N|N|
DI_677|Discrete Input 677|0|0|677|off|on|N|N|
DI_678|Discrete Input 678|0|0|678|ok|alarm|N|N|
DI_679|Discrete Input 679|0|0|679|ok|failed|N|N|
DI_680|Discrete Input 680|0|0|680|closed|open|N|N|
DI_681|Discrete Input 681|0|0|681|off|on|N|N|
DI_682|Discrete Input 682|0|0|682|ok|alarm|N|N|
DI_683|Discrete Input 683|0|0|683|ok|failed|N|N|
DI_684|Discrete Input 684|0|0|684|closed|open|N|N|
DI_685|Discrete Input 685|0|0|685|off|on|N|N|
DI_686|Discrete Input 686|0|0|686|ok|alarm|N|N|
DI_687|Discrete Input 687|0|0|687|ok|failed|N|N|
DI_688|Discrete Input 688|0|0|688|closed|open|N|N|
DI_689|Discrete Input 689|0|0|689|off|on|N|N|
DI_690|Discrete Input 690|0|0|690|ok|alarm|N|N|
DI_691|Discrete Input 691|0|0|691|ok|failed|N|N|
DI_692|Discrete Input 692|0|0|692|closed|open|N|N|
DI_693|Discrete Input 693|0|0|693|off|on|N|N|
DI_694|Discrete Input 694|0|0|694|ok|alarm|N|N|
DI_695|Discrete Input 695|0|0|695|ok|failed|N|N|
DI_696|Discrete Input 696|0|0|696|closed|open|N|N|
DI_697|Discrete Input 697|0|0|697|off|on|N|N|
DI_698|Discrete Input 698|0|0|698|ok|alarm|N|N|
DI_699|Discrete Input 699|0|0|699|ok|failed|N|N|
DI_700|Discrete Input 700|0|0|700|closed|open|N|N|
DI_701|Discrete Input 701|0|0|701|off|on|N|N|
DI_702|Discrete Input 702|0|0|702|ok|alarm|N|N|
DI_703|Discrete Input 703|0|0|703|ok|failed|N|N|
DI_704|Discrete Input 704|0|0|704|closed|open|N|N|
DI_705|Discrete Input 705|0|0|705|off|on|N|N|
DI_706|Discrete Input 706|0|0|706|ok|alarm|N|N|
DI_707|Discrete Input 707|0|0|707|ok|failed|N|N|
DI_708|Discrete Input 708|0|0|708|closed|open|N|N|
DI_709|Discrete Input 709|0|0|709|off|on|N|N|
DI_710|Discrete Input 710|0|0|710|ok|alarm|N|N|
DI_711|Discrete Input 711|0|0|711|ok|failed|N|N|
DI_712|Discrete Input 712|0|0|712|closed|open|N|N|
DI_713|Discrete Input 713|0|0|713|off|on|N|N|
DI_714|Discrete Input 714|0|0|714|ok|alarm|N|N|
DI_715|Discrete Input 715|0|0|715|ok|failed|N|N|
DI_716|Discrete Input 716|0|0|716|closed|open|N|N|
DI_717|Discrete Input 717|0|0|717|off|on|N|N|
DI_718|Discrete Input 718|0|0|718|ok|alarm|N|N|
DI_719|Discrete Input 719|0|0|719|ok|failed|N|N|
DI_720|Discrete Input 720|0|0|720|closed|open|N|N|
DI_721|Discrete Input 721|0|0|721|off|on|N|N|
DI_722|Discrete Input 722|0|0|722|ok|alarm|N|N|
DI_723|Discrete Input 723|0|0|723|ok|failed|N|N|
DI_724|Discrete Input 724|0|0|724|closed|open|N|N|
DI_725|Discrete Input 725|0|0|725|off|on|N|N|
DI_726|Discrete Input 726|0|0|726|ok|alarm|N|N|
DI_727|Discrete Input 727|0|0|727|ok|failed|N|N|
DI_728|Discrete Input 728|0|0|728|closed|open|N|N|
DI_729|Discrete Input 729|0|0|729|off|on|N|N|
DI_730|Discrete Input 730|0|0|730|ok|alarm|N|N|
DI_731|Discrete Input 731|0|0|731|ok|failed|N|N|
DI_732|Discrete Input 732|0|0|732|closed|open|N|N|
DI_733|Discrete Input 733|0|0|733|off|on|N|N|
DI_734|Discrete Input 734|0|0|734|ok|alarm|N|N|
DI_735|Discrete Input 735|0|0|735|ok|failed|N|N|
DI_736|Discrete Input 736|0|0|736|closed|open|N|N|
DI_737|Discrete Input 737|0|0|737|off|on|N|N|
DI_738|Discrete Input 738|0|0|738|ok|alarm|N|N|
DI_739|Discrete Input 739|0|0|739|ok|failed|N|N|
DI_740|Discrete Input 740|0|0|740|closed|open|N|N|
DI_741|Discrete Input 741|0|0|741|off|on|N|N|
DI_742|Discrete Input 742|0|0|742|ok|alarm|N|N|
DI_743|Discrete Input 743|0|0|743|ok|failed|N|N|
DI_744|Discrete Input 744|0|0|744|closed|open|N|N|
DI_745|Discrete Input 745|0|0|745|off|on|N|N|
DI_746|Discrete Input 746|0|0|746|ok|alarm|N|N|
DI_747|Discrete Input 747|0|0|747|ok|failed|N|N|
DI_748|Discrete Input 748|0|0|748|closed|open|N|N|
DI_749|Discrete Input 749|0|0|749|off|on|N|N|
DI_750|Discrete Input 750|0|0|750|ok|alarm|N|N|
DI_751|Discrete Input 751|0|0|751|ok|failed|N|N|
DI_752|Discrete Input 752|0|0|752|closed|open|N|N|
DI_753|Discrete Input 753|0|0|753|off|on|N|N|
DI_754|Discrete Input 754|0|0|754|ok|alarm|N|N|
DI_755|Discrete Input 755|0|0|755|ok|failed|N|N|
DI_756|Discrete Input 756|0|0|756|closed|open|N|N|
DI_757|Discrete Input 757|0|0|757|off|on|N|N|
DI_758|Discrete Input 758|0|0|758|ok|alarm|N|N|
DI_759|Discrete Input 759|0|0|759|ok|failed|N|N|
DI_760|Discrete Input 760|0|0|760|closed|open|N|N|
DI_761|Discrete Input 761|0|0|761|off|on|N|N|
DI_762|Discrete Input 762|0|0|762|ok|alarm|N|N|
DI_763|Discrete Input 763|0|0|763|ok|failed|N|N|
DI_764|Discrete Input 764|0|0|764|closed|open|N|N|
DI_765|Discrete Input 765|0|0|765|off|on|N|N|
DI_766|Discrete Input 766|0|0|766|ok|alarm|N|N|
DI_767|Discrete Input 767|0|0|767|ok|failed|N|N|
DI_768|Discrete Input 768|0|0|768|closed|open|N|N|
DI_769|Discrete Input 769|0|0|769|off|on|N|N|
DI_770|Discrete Input 770|0|0|770|ok|alarm|N|N|
DI_771|Discrete Input 771|0|0|771|ok|failed|N|N|
DI_772|Discrete Input 772|0|0|772|closed|open|N|N|
DI_773|Discrete Input 773|0|0|773|off|on|N|N|
DI_774|Discrete Input 774|0|0|774|ok|alarm|N|N|
DI_775|Discrete Input 775|0|0|775|ok|failed|N|N|
DI_776|Discrete Input 776|0|0|776|closed|open|N|N|
DI_777|Discrete Input 777|0|0|777|off|on|N|N|
DI_778|Discrete Input 778|0|0|778|ok|alarm|N|N|
DI_779|Discrete Input 779|0|0|779|ok|failed|N|N|
DI_780|Discrete Input 780|0|0|780|closed|open|N|N|
DI_781|Discrete Input 781|0|0|781|off|on|N|N|
DI_782|Discrete Input 782|0|0|782|ok|alarm|N|N|
DI_783|Discrete Input 783|0|0|783|ok|failed|N|N|
DI_784|Discrete Input 784|0|0|784|closed|open|N|N|
DI_785|Discrete Input 785|0|0|785|off|on|N|N|
DI_786|Discrete Input 786|0|0|786|ok|alarm|N|N|
DI_787|Discrete Input 787|0|0|787|ok|failed|N|N|
DI_788|Discrete Input 788|0|0|788|closed|open|N|N|
DI_789|Discrete Input 789|0|0|789|off|on|N|N|
DI_790|Discrete Input 790|0|0|790|ok|alarm|N|N|
DI_791|Discrete Input 791|0|0|791|ok|failed|N|N|
DI_792|Discrete Input 792|0|0|792|closed|open|N|N|
DI_793|Discrete Input 793|0|0|793|off|on|N|N|
DI_794|Discrete Input 794|0|0|794|ok|alarm|N|N|
DI_795|Discrete Input 795|0|0|795|ok|failed|N|N|
DI_796|Discrete Input 796|0|0|796|closed|open|N|N|
DI_797|Discrete Input 797|0|0|797|off|on|N|N|
DI_798|Discrete Input 798|0|0|798|ok|alarm|N|N|
DI_799|Discrete Input 799|0|0|799|ok|failed|N|N|
DI_800|Discrete Input 800|0|0|800|closed|open|N|N|
DI_801|Discrete Input 801|0|0|801|off|on|N|N|
DI_802|Discrete Input 802|0|0|802|ok|alarm|N|N|
DI_803|Discrete Input 803|0|0|803|ok|failed|N|N|
DI_804|Discrete Input 804|0|0|804|closed|open|N|N|
DI_805|Discrete Input 805|0|0|805|off|on|N|N|
DI_806|Discrete Input 806|0|0|806|ok|alarm|N|N|
DI_807|Discrete Input 807|0|0|807|ok|failed|N|N|
DI_808|Discrete Input 808|0|0|808|closed|open|N|N|
DI_809|Discrete Input 809|0|0|809|off|on|N|N|
DI_810|Discrete Input 810|0|0|810|ok|alarm|N|N|
DI_811|Discrete Input 811|0|0|811|ok|failed|N|N|
DI_812|Discrete Input 812|0|0|812|closed|open|N|N|
DI_813|Discrete Input 813|0|0|813|off|on|N|N|
DI_814|Discrete Input 814|0|0|814|ok|alarm|N|N|
DI_815|Discrete Input 815|0|0|815|ok|failed|N|N|
DI_816|Discrete Input 816|0|0|816|closed|open|N|N|
DI_817|Discrete Input 817|0|0|817|off|on|N|N|
DI_818|Discrete Input 818|0|0|818|ok|alarm|N|N|
DI_819|Discrete Input 819|0|0|819|ok|failed|N|N|
DI_820|Discrete Input 820|0|0|820|closed|open|N|N|
DI_821|Discrete Input 821|0|0|821|off|on|N|N|
DI_822|Discrete Input 822|0|0|822|ok|alarm|N|N|
DI_823|Discrete Input 823|0|0|823|ok|failed|N|N|
DI_824|Discrete Input 824|0|0|824|closed|open|N|N|
DI_825|Discrete Input 825|0|0|825|off|on|N|N|
DI_826|Discrete Input 826|0|0|826|ok|alarm|N|N|
DI_827|Discrete Input 827|0|0|827|ok|failed|N|N|
DI_828|Discrete Input 828|0|0|828|closed|open|N|N|
DI_829|Discrete Input 829|0|0|829|off|on|N|N|
DI_830|Discrete Input 830|0|0|830|ok|alarm|N|N|
DI_831|Discrete Input 831|0|0|831|ok|failed|N|N|
DI_832|Discrete Input 832|0|0|832|closed|open|N|N|
DI_833|Discrete Input 833|0|0|833|off|on|N|N|
DI_834|Discrete Input 834|0|0|834|ok|alarm|N|N|
DI_835|Discrete Input 835|0|0|835|ok|failed|N|N|
DI_836|Discrete Input 836|0|0|836|closed|open|N|N|
DI_837|Discrete Input 837|0|0|837|off|on|N|N|
DI_838|Discrete Input 838|0|0|838|ok|alarm|N|N|
DI_839|Discrete Input 839|0|0|839|ok|failed|N|N|
DI_840|Discrete Input 840|0|0|840|closed|open|N|N|
DI_841|Discrete Input 841|0|0|841|off|on|N|N|
DI_842|Discrete Input 842|0|0|842|ok|alarm|N|N|
DI_843|Discrete Input 843|0|0|843|ok|failed|N|N|
DI_844|Discrete Input 844|0|0|844|closed|open|N|N|
DI_845|Discrete Input 845|0|0|845|off|on|N|N|
DI_846|Discrete Input 846|0|0|846|ok|alarm|N|N|
DI_847|Discrete Input 847|0|0|847|ok|failed|N|N|
DI_848|Discrete Input 848|0|0|848|closed|open|N|N|
DI_849|Discrete Input 849|0|0|849|off|on|N|N|
DI_850|Discrete Input 850|0|0|850|ok|alarm|N|N|
DI_851|Discrete Input 851|0|0|851|ok|failed|N|N|
DI_852|Discrete Input 852|0|0|852|closed|open|N|N|
DI_853|Discrete Input 853|0|0|853|off|on|N|N|
DI_854|Discrete Input 854|0|0|854|ok|alarm|N|N|
DI_855|Discrete Input 855|0|0|855|ok|failed|N|N|
DI_856|Discrete Input 856|0|0|856|closed|open|N|N|
DI_857|Discrete Input 857|0|0|857|off|on|N|N|
DI_858|Discrete Input 858|0|0|858|ok|alarm|N|N|
DI_859|Discrete Input 859|0|0|859|ok|failed|N|N|
DI_860|Discrete Input 860|0|0|860|closed|open|N|N|
DI_861|Discrete Input 861|0|0|861|off|on|N|N|
DI_862|Discrete Input 862|0|0|862|ok|alarm|N|N|
DI_863|Discrete Input 863|0|0|863|ok|failed|N|N|
DI_864|Discrete Input 864|0|0|864|closed|open|N|N|
DI_865|Discrete Input 865|0|0|865|off|on|N|N|
DI_866|Discrete Input 866|0|0|866|ok|alarm|N|N|
DI_867|Discrete Input 867|0|0|867|ok|failed|N|N|
DI_868|Discrete Input 868|0|0|868|closed|open|N|N|
DI_869|Discrete Input 869|0|0|869|off|on|N|N|
DI_870|Discrete Input 870|0|0|870|ok|alarm|N|N|
DI_871|Discrete Input 871|0|0|871|ok|failed|N|N|
DI_872|Discrete Input 872|0|0|872|closed|open|N|N|
DI_873|Discrete Input 873|0|0|873|off|on|N|N|
DI_874|Discrete Input 874|0|0|874|ok|alarm|N|N|
DI_875|Discrete Input 875|0|0|875|ok|failed|N|N|
DI_876|Discrete Input 876|0|0|876|closed|open|N|N|
DI_877|Discrete Input 877|0|0|877|off|on|N|N|
DI_878|Discrete Input 878|0|0|878|ok|alarm|N|N|
DI_879|Discrete Input 879|0|0|879|ok|failed|N|N|
DI_880|Discrete Input 880|0|0|880|closed|open|N|N|
DI_881|Discrete Input 881|0|0|881|off|on|N|N|
DI_882|Discrete Input 882|0|0|882|ok|alarm|N|N|
DI_883|Discrete Input 883|0|0|883|ok|failed|N|N|
DI_884|Discrete Input 884|0|0|884|closed|open|N|N|
DI_885|Discrete Input 885|0|0|885|off|on|N|N|
DI_886|Discrete Input 886|0|0|886|ok|alarm|N|N|
DI_887|Discrete Input 887|0|0|887|ok|failed|N|N|
DI_888|Discrete Input 888|0|0|888|closed|open|N|N|
DI_889|Discrete Input 889|0|0|889|off|on|N|N|
DI_890|Discrete Input 890|0|0|890|ok|alarm|N|N|
DI_891|Discrete Input 891|0|0|891|ok|failed|N|N|
DI_892|Discrete Input 892|0|0|892|closed|open|N|N|
DI_893|Discrete Input 893|0|0|893|off|on|N|N|
DI_894|Discrete Input 894|0|0|894|ok|alarm|N|N|
DI_895|Discrete Input 895|0|0|895|ok|failed|N|N|
DI_896|Discrete Input 896|0|0|896|closed|open|N|N|
DI_897|Discrete Input 897|0|0|897|off|on|N|N|
DI_898|Discrete Input 898|0|0|898|ok|alarm|N|N|
DI_899|Discrete Input 899|0|0|899|ok|failed|N|N|
